project,entity,run_id,run_name,training_task,method,state,status,result_source,run_url,run_dir,has_output_log,seed,global_batch_size,train_steps_used,micro_batch_size,lr,temperature_eval,rollout_epoch,num_env_eval,eval_rollout_epoch,eval_episodes_per_task,lora_path,log_path,return,reward,episode_len,success_once,success_at_end,task_0_success,task_0_success_total,task_1_success,task_1_success_total,task_2_success,task_2_success_total,task_3_success,task_3_success_total,task_4_success,task_4_success_total,task_5_success,task_5_success_total,task_6_success,task_6_success_total,task_7_success,task_7_success_total,task_8_success,task_8_success_total,task_9_success,task_9_success_total,trn_avg,hld_avg,comment_tag,teacher_type_comment,teacher_lr_comment,student_train_steps_comment,objective_comment,adv_norm_comment,rollouts_per_step_comment,data_note_comment
rlinf,anmari-epfl,45xjj3c8,eval_full_task_4_seed4096_step_20_seed_4096_rpt_320,4.0,GRPO,finished,complete,output.log,https://wandb.ai/anmari-epfl/rlinf/runs/45xjj3c8,/Users/antoniomari/vla-continual-learning/results/wandb_downloads/rlinf/eval_full_task_4_seed4096_step_20_seed_4096_rpt_320__45xjj3c8,True,4096,8192,20.0,32,2e-05,1.6,16,20,40,320.0,/users/anmari/vla-continual-learning/logs_spatial/sequential/task_4_seed4096/checkpoints/global_step_20/actor/,/users/anmari/vla-continual-learning/logs_spatial/evals/logs_spatial/sequential/task_4_seed4096_step_20_20260515_120301,0.4890625,0.0009552001953125,512.0,0.4931249998509884,0.09781250013038516,0.534375,320.0,0.278125,320.0,0.865625,320.0,0.71875,320.0,0.60625,320.0,0.053125,320.0,0.75625,320.0,0.6,320.0,0.403125,320.0,0.115625,320.0,0.600625,0.385625,,,,,,,,
rlinf,anmari-epfl,v4wvo275,eval_full_task_4_seed4096_step_40_seed_4096_rpt_320,4.0,GRPO,finished,complete,output.log,https://wandb.ai/anmari-epfl/rlinf/runs/v4wvo275,/Users/antoniomari/vla-continual-learning/results/wandb_downloads/rlinf/eval_full_task_4_seed4096_step_40_seed_4096_rpt_320__v4wvo275,True,4096,8192,40.0,32,2e-05,1.6,16,20,40,320.0,/users/anmari/vla-continual-learning/logs_spatial/sequential/task_4_seed4096/checkpoints/global_step_40/actor/,/users/anmari/vla-continual-learning/logs_spatial/evals/logs_spatial/sequential/task_4_seed4096_step_40_20260515_120300,0.484375,0.000946044921875,512.0,0.5153125010430812,0.09687500093132258,0.525,320.0,0.290625,320.0,0.875,320.0,0.71875,320.0,0.7,320.0,0.05,320.0,0.709375,320.0,0.625,320.0,0.403125,320.0,0.25625,320.0,0.621875,0.40875000000000006,,,,,,,,
rlinf,anmari-epfl,q9w5mhiu,eval_full_task_4_seed4096_step_60_seed_4096_rpt_320,4.0,GRPO,finished,complete,output.log,https://wandb.ai/anmari-epfl/rlinf/runs/q9w5mhiu,/Users/antoniomari/vla-continual-learning/results/wandb_downloads/rlinf/eval_full_task_4_seed4096_step_60_seed_4096_rpt_320__q9w5mhiu,True,4096,8192,60.0,32,2e-05,1.6,16,20,40,320.0,/users/anmari/vla-continual-learning/logs_spatial/sequential/task_4_seed4096/checkpoints/global_step_60/actor/,/users/anmari/vla-continual-learning/logs_spatial/evals/logs_spatial/sequential/task_4_seed4096_step_60_20260515_120301,0.403125,0.000787353515625,512.0,0.5265625022351742,0.0806250006891787,0.490625,320.0,0.246875,320.0,0.8625,320.0,0.7625,320.0,0.765625,320.0,0.021875,320.0,0.753125,320.0,0.6,320.0,0.44375,320.0,0.31875,320.0,0.625625,0.42750000000000005,,,,,,,,
rlinf,anmari-epfl,a4suvuat,eval_task_0_seed4096_spatial_step_50,0.0,GRPO,finished,complete,output.log,https://wandb.ai/anmari-epfl/rlinf/runs/a4suvuat,/Users/antoniomari/vla-continual-learning/results/wandb_downloads/rlinf/eval_task_0_seed4096_spatial_step_50__a4suvuat,True,4096,4096,50.0,32,2e-05,1.6,2,20,10,80.0,/users/anmari/vla-continual-learning/logs_spatial/sequential/task_0_seed4096/checkpoints/global_step_50/actor/,/users/anmari/vla-continual-learning/logs_spatial/evals/logs_spatial/sequential/task_0_seed4096_step_50_20260414_011449,0.525,0.001025390625,512.0,0.4912499964237213,0.10499999970197678,0.9,80.0,0.175,80.0,0.9375,80.0,0.675,80.0,0.2625,80.0,0.075,80.0,0.8,80.0,0.625,80.0,0.35,80.0,0.1125,80.0,0.5900000000000001,0.39249999999999996,,,,,,,,
rlinf,anmari-epfl,si3t3d5v,eval_task_1_seed4096_spatial_step_50,1.0,GRPO,finished,complete,output.log,https://wandb.ai/anmari-epfl/rlinf/runs/si3t3d5v,/Users/antoniomari/vla-continual-learning/results/wandb_downloads/rlinf/eval_task_1_seed4096_spatial_step_50__si3t3d5v,True,4096,4096,50.0,32,2e-05,1.6,2,20,10,80.0,/users/anmari/vla-continual-learning/logs_spatial/sequential/task_1_seed4096/checkpoints/global_step_50/actor/,/users/anmari/vla-continual-learning/logs_spatial/evals/logs_spatial/sequential/task_1_seed4096_step_50_20260414_053523,0.66875,0.00130615234375,512.0,0.5574999988079071,0.13374999910593033,0.9125,80.0,0.7625,80.0,0.8125,80.0,0.7,80.0,0.35,80.0,0.0875,80.0,0.7,80.0,0.6,80.0,0.4875,80.0,0.1625,80.0,0.7074999999999999,0.40750000000000003,,,,,,,,
rlinf,anmari-epfl,ccjn32n4,eval_full_opd_rlteacher_adv0_nonorm_rps32_steps200_si25_task_1_seed2_spatial_step_100_seed_184_rpt_320,1.0,OPD,finished,complete,output.log,https://wandb.ai/anmari-epfl/rlinf/runs/ccjn32n4,/Users/antoniomari/vla-continual-learning/results/wandb_downloads/rlinf/eval_full_opd_rlteacher_adv0_nonorm_rps32_steps200_si25_task_1_seed2_spatial_step_100_seed_184_rpt_320__ccjn32n4,True,184,8192,100.0,32,2e-05,1.6,16,20,40,320.0,/users/anmari/vla-continual-learning/logs_spatial/sequential/opd_rlteacher_adv0_nonorm_rps32_steps200_si25_task_1_seed2_spatial/checkpoints/global_step_100/actor/,/users/anmari/vla-continual-learning/logs_spatial/evals/logs_spatial/sequential/opd_rlteacher_adv0_nonorm_rps32_steps200_si25_task_1_seed2_spatial_step_100_20260518_092219,0.709375,0.001385498046875,512.0,0.5621875002980232,0.14187499992549418,0.66875,320.0,0.7625,320.0,0.85,320.0,0.684375,320.0,0.45,320.0,0.10625,320.0,0.671875,320.0,0.621875,320.0,0.609375,320.0,0.196875,320.0,0.683125,0.44125,opd_variant,SFT teacher,1e-04,,OPD,with advantage normalization,128.0,same as seed 185; tried mad_abs and batch_zscore
rlinf,anmari-epfl,0av769tr,eval_full_opd_rlteacher_adv0_nonorm_rps32_steps200_si25_task_1_seed2_spatial_step_125_seed_184_rpt_320,1.0,OPD,finished,complete,output.log,https://wandb.ai/anmari-epfl/rlinf/runs/0av769tr,/Users/antoniomari/vla-continual-learning/results/wandb_downloads/rlinf/eval_full_opd_rlteacher_adv0_nonorm_rps32_steps200_si25_task_1_seed2_spatial_step_125_seed_184_rpt_320__0av769tr,True,184,8192,125.0,32,2e-05,1.6,16,20,40,320.0,/users/anmari/vla-continual-learning/logs_spatial/sequential/opd_rlteacher_adv0_nonorm_rps32_steps200_si25_task_1_seed2_spatial/checkpoints/global_step_125/actor/,/users/anmari/vla-continual-learning/logs_spatial/evals/logs_spatial/sequential/opd_rlteacher_adv0_nonorm_rps32_steps200_si25_task_1_seed2_spatial_step_125_20260518_092340,0.784375,0.001531982421875,512.0,0.5659374974668026,0.1568750012665987,0.684375,320.0,0.7625,320.0,0.865625,320.0,0.63125,320.0,0.478125,320.0,0.09375,320.0,0.675,320.0,0.61875,320.0,0.63125,320.0,0.21875,320.0,0.684375,0.44749999999999995,opd_variant,SFT teacher,1e-04,,OPD,with advantage normalization,128.0,same as seed 185; tried mad_abs and batch_zscore
rlinf,anmari-epfl,2orh8rt5,eval_full_opd_rlteacher_adv0_nonorm_rps32_steps200_si25_task_1_seed2_spatial_step_150_seed_184_rpt_320,1.0,OPD,finished,complete,output.log,https://wandb.ai/anmari-epfl/rlinf/runs/2orh8rt5,/Users/antoniomari/vla-continual-learning/results/wandb_downloads/rlinf/eval_full_opd_rlteacher_adv0_nonorm_rps32_steps200_si25_task_1_seed2_spatial_step_150_seed_184_rpt_320__2orh8rt5,True,184,8192,150.0,32,2e-05,1.6,16,20,40,320.0,/users/anmari/vla-continual-learning/logs_spatial/sequential/opd_rlteacher_adv0_nonorm_rps32_steps200_si25_task_1_seed2_spatial/checkpoints/global_step_150/actor/,/users/anmari/vla-continual-learning/logs_spatial/evals/logs_spatial/sequential/opd_rlteacher_adv0_nonorm_rps32_steps200_si25_task_1_seed2_spatial_step_150_20260518_092409,0.7265625,0.0014190673828125,512.0,0.5456250004470349,0.14531250037252902,0.665625,320.0,0.76875,320.0,0.834375,320.0,0.65625,320.0,0.40625,320.0,0.0875,320.0,0.653125,320.0,0.6,320.0,0.584375,320.0,0.2,320.0,0.66625,0.425,opd_variant,SFT teacher,1e-04,,OPD,with advantage normalization,128.0,same as seed 185; tried mad_abs and batch_zscore
rlinf,anmari-epfl,tk0yq95o,eval_full_opd_rlteacher_adv0_nonorm_rps32_steps200_si25_task_1_seed2_spatial_step_175_seed_184_rpt_320,1.0,OPD,finished,complete,output.log,https://wandb.ai/anmari-epfl/rlinf/runs/tk0yq95o,/Users/antoniomari/vla-continual-learning/results/wandb_downloads/rlinf/eval_full_opd_rlteacher_adv0_nonorm_rps32_steps200_si25_task_1_seed2_spatial_step_175_seed_184_rpt_320__tk0yq95o,True,184,8192,175.0,32,2e-05,1.6,16,20,40,320.0,/users/anmari/vla-continual-learning/logs_spatial/sequential/opd_rlteacher_adv0_nonorm_rps32_steps200_si25_task_1_seed2_spatial/checkpoints/global_step_175/actor/,/users/anmari/vla-continual-learning/logs_spatial/evals/logs_spatial/sequential/opd_rlteacher_adv0_nonorm_rps32_steps200_si25_task_1_seed2_spatial_step_175_20260518_092411,0.73125,0.00142822265625,512.0,0.5746874995529652,0.1462500009685755,0.690625,320.0,0.775,320.0,0.853125,320.0,0.659375,320.0,0.45,320.0,0.11875,320.0,0.690625,320.0,0.65625,320.0,0.625,320.0,0.228125,320.0,0.685625,0.46375,opd_variant,SFT teacher,1e-04,,OPD,with advantage normalization,128.0,same as seed 185; tried mad_abs and batch_zscore
rlinf,anmari-epfl,6ks9ihtq,eval_full_opd_rlteacher_adv0_nonorm_rps32_steps200_si25_task_1_seed2_spatial_step_200_seed_184_rpt_320,1.0,OPD,finished,complete,output.log,https://wandb.ai/anmari-epfl/rlinf/runs/6ks9ihtq,/Users/antoniomari/vla-continual-learning/results/wandb_downloads/rlinf/eval_full_opd_rlteacher_adv0_nonorm_rps32_steps200_si25_task_1_seed2_spatial_step_200_seed_184_rpt_320__6ks9ihtq,True,184,8192,200.0,32,2e-05,1.6,16,20,40,320.0,/users/anmari/vla-continual-learning/logs_spatial/sequential/opd_rlteacher_adv0_nonorm_rps32_steps200_si25_task_1_seed2_spatial/checkpoints/global_step_200/actor/,/users/anmari/vla-continual-learning/logs_spatial/evals/logs_spatial/sequential/opd_rlteacher_adv0_nonorm_rps32_steps200_si25_task_1_seed2_spatial_step_200_20260518_092430,0.7921875,0.0015472412109375,512.0,0.5659374997019768,0.15843749996274709,0.690625,320.0,0.775,320.0,0.853125,320.0,0.675,320.0,0.45,320.0,0.103125,320.0,0.678125,320.0,0.590625,320.0,0.603125,320.0,0.240625,320.0,0.68875,0.44312500000000005,opd_variant,SFT teacher,1e-04,,OPD,with advantage normalization,128.0,same as seed 185; tried mad_abs and batch_zscore
rlinf,anmari-epfl,yr7butes,eval_full_opd_rlteacher_adv0_nonorm_rps32_steps200_si25_task_1_seed2_spatial_step_25_seed_184_rpt_320,1.0,OPD,finished,complete,output.log,https://wandb.ai/anmari-epfl/rlinf/runs/yr7butes,/Users/antoniomari/vla-continual-learning/results/wandb_downloads/rlinf/eval_full_opd_rlteacher_adv0_nonorm_rps32_steps200_si25_task_1_seed2_spatial_step_25_seed_184_rpt_320__yr7butes,True,184,8192,25.0,32,2e-05,1.6,16,20,40,320.0,/users/anmari/vla-continual-learning/logs_spatial/sequential/opd_rlteacher_adv0_nonorm_rps32_steps200_si25_task_1_seed2_spatial/checkpoints/global_step_25/actor/,/users/anmari/vla-continual-learning/logs_spatial/evals/logs_spatial/sequential/opd_rlteacher_adv0_nonorm_rps32_steps200_si25_task_1_seed2_spatial_step_25_20260518_092207,0.75,0.00146484375,512.0,0.5578124985098839,0.14999999906867742,0.6875,320.0,0.734375,320.0,0.85625,320.0,0.66875,320.0,0.428125,320.0,0.09375,320.0,0.70625,320.0,0.609375,320.0,0.590625,320.0,0.203125,320.0,0.675,0.440625,opd_variant,SFT teacher,1e-04,,OPD,with advantage normalization,128.0,same as seed 185; tried mad_abs and batch_zscore
rlinf,anmari-epfl,z3ien0qo,eval_full_opd_rlteacher_adv0_nonorm_rps32_steps200_si25_task_1_seed2_spatial_step_50_seed_184_rpt_320,1.0,OPD,finished,complete,output.log,https://wandb.ai/anmari-epfl/rlinf/runs/z3ien0qo,/Users/antoniomari/vla-continual-learning/results/wandb_downloads/rlinf/eval_full_opd_rlteacher_adv0_nonorm_rps32_steps200_si25_task_1_seed2_spatial_step_50_seed_184_rpt_320__z3ien0qo,True,184,8192,50.0,32,2e-05,1.6,16,20,40,320.0,/users/anmari/vla-continual-learning/logs_spatial/sequential/opd_rlteacher_adv0_nonorm_rps32_steps200_si25_task_1_seed2_spatial/checkpoints/global_step_50/actor/,/users/anmari/vla-continual-learning/logs_spatial/evals/logs_spatial/sequential/opd_rlteacher_adv0_nonorm_rps32_steps200_si25_task_1_seed2_spatial_step_50_20260518_092210,0.753125,0.001470947265625,512.0,0.5687499985098838,0.15062500014901162,0.703125,320.0,0.76875,320.0,0.871875,320.0,0.725,320.0,0.44375,320.0,0.090625,320.0,0.690625,320.0,0.55625,320.0,0.628125,320.0,0.209375,320.0,0.7025,0.43500000000000005,opd_variant,SFT teacher,1e-04,,OPD,with advantage normalization,128.0,same as seed 185; tried mad_abs and batch_zscore
rlinf,anmari-epfl,i7404fdz,eval_full_opd_rlteacher_adv0_nonorm_rps32_steps200_si25_task_1_seed2_spatial_step_75_seed_184_rpt_320,1.0,OPD,finished,complete,output.log,https://wandb.ai/anmari-epfl/rlinf/runs/i7404fdz,/Users/antoniomari/vla-continual-learning/results/wandb_downloads/rlinf/eval_full_opd_rlteacher_adv0_nonorm_rps32_steps200_si25_task_1_seed2_spatial_step_75_seed_184_rpt_320__i7404fdz,True,184,8192,75.0,32,2e-05,1.6,16,20,40,320.0,/users/anmari/vla-continual-learning/logs_spatial/sequential/opd_rlteacher_adv0_nonorm_rps32_steps200_si25_task_1_seed2_spatial/checkpoints/global_step_75/actor/,/users/anmari/vla-continual-learning/logs_spatial/evals/logs_spatial/sequential/opd_rlteacher_adv0_nonorm_rps32_steps200_si25_task_1_seed2_spatial_step_75_20260518_092211,0.765625,0.001495361328125,512.0,0.5653125017881393,0.15312500037252902,0.65,320.0,0.796875,320.0,0.871875,320.0,0.696875,320.0,0.453125,320.0,0.1,320.0,0.684375,320.0,0.59375,320.0,0.63125,320.0,0.175,320.0,0.69375,0.43687499999999996,opd_variant,SFT teacher,1e-04,,OPD,with advantage normalization,128.0,same as seed 185; tried mad_abs and batch_zscore
rlinf,anmari-epfl,rgn5kf5s,eval_full_opd_rlteacher_adv0_nonorm_rps32_steps200_si25_task_4_seed2_spatial_step_100_seed_184_rpt_320,4.0,OPD,finished,complete,output.log,https://wandb.ai/anmari-epfl/rlinf/runs/rgn5kf5s,/Users/antoniomari/vla-continual-learning/results/wandb_downloads/rlinf/eval_full_opd_rlteacher_adv0_nonorm_rps32_steps200_si25_task_4_seed2_spatial_step_100_seed_184_rpt_320__rgn5kf5s,True,184,8192,100.0,32,2e-05,1.6,16,20,40,320.0,/users/anmari/vla-continual-learning/logs_spatial/sequential/opd_rlteacher_adv0_nonorm_rps32_steps200_si25_task_4_seed2_spatial/checkpoints/global_step_100/actor/,/users/anmari/vla-continual-learning/logs_spatial/evals/logs_spatial/sequential/opd_rlteacher_adv0_nonorm_rps32_steps200_si25_task_4_seed2_spatial_step_100_20260518_092521,0.4046875,0.0007904052734375,512.0,0.5253124989569187,0.08093750053085387,0.4875,320.0,0.321875,320.0,0.84375,320.0,0.734375,320.0,0.74375,320.0,0.03125,320.0,0.771875,320.0,0.60625,320.0,0.421875,320.0,0.290625,320.0,0.62625,0.42437500000000006,opd_variant,SFT teacher,1e-04,,OPD,with advantage normalization,128.0,same as seed 185; tried mad_abs and batch_zscore
rlinf,anmari-epfl,3kf92022,eval_full_opd_rlteacher_adv0_nonorm_rps32_steps200_si25_task_4_seed2_spatial_step_125_seed_184_rpt_320,4.0,OPD,finished,complete,output.log,https://wandb.ai/anmari-epfl/rlinf/runs/3kf92022,/Users/antoniomari/vla-continual-learning/results/wandb_downloads/rlinf/eval_full_opd_rlteacher_adv0_nonorm_rps32_steps200_si25_task_4_seed2_spatial_step_125_seed_184_rpt_320__3kf92022,True,184,8192,125.0,32,2e-05,1.6,16,20,40,320.0,/users/anmari/vla-continual-learning/logs_spatial/sequential/opd_rlteacher_adv0_nonorm_rps32_steps200_si25_task_4_seed2_spatial/checkpoints/global_step_125/actor/,/users/anmari/vla-continual-learning/logs_spatial/evals/logs_spatial/sequential/opd_rlteacher_adv0_nonorm_rps32_steps200_si25_task_4_seed2_spatial_step_125_20260518_092527,0.45625,0.00089111328125,512.0,0.5259374976158142,0.09125000033527612,0.503125,320.0,0.303125,320.0,0.846875,320.0,0.703125,320.0,0.79375,320.0,0.040625,320.0,0.740625,320.0,0.521875,320.0,0.45625,320.0,0.35,320.0,0.63,0.421875,opd_variant,SFT teacher,1e-04,,OPD,with advantage normalization,128.0,same as seed 185; tried mad_abs and batch_zscore
rlinf,anmari-epfl,ho9ehbyl,eval_full_opd_rlteacher_adv0_nonorm_rps32_steps200_si25_task_4_seed2_spatial_step_150_seed_184_rpt_320,4.0,OPD,finished,complete,output.log,https://wandb.ai/anmari-epfl/rlinf/runs/ho9ehbyl,/Users/antoniomari/vla-continual-learning/results/wandb_downloads/rlinf/eval_full_opd_rlteacher_adv0_nonorm_rps32_steps200_si25_task_4_seed2_spatial_step_150_seed_184_rpt_320__ho9ehbyl,True,184,8192,150.0,32,2e-05,1.6,16,20,40,320.0,/users/anmari/vla-continual-learning/logs_spatial/sequential/opd_rlteacher_adv0_nonorm_rps32_steps200_si25_task_4_seed2_spatial/checkpoints/global_step_150/actor/,/users/anmari/vla-continual-learning/logs_spatial/evals/logs_spatial/sequential/opd_rlteacher_adv0_nonorm_rps32_steps200_si25_task_4_seed2_spatial_step_150_20260518_092536,0.4125,0.0008056640625,512.0,0.5149999998509884,0.08250000057741999,0.471875,320.0,0.278125,320.0,0.875,320.0,0.75,320.0,0.759375,320.0,0.03125,320.0,0.746875,320.0,0.51875,320.0,0.4375,320.0,0.28125,320.0,0.626875,0.403125,opd_variant,SFT teacher,1e-04,,OPD,with advantage normalization,128.0,same as seed 185; tried mad_abs and batch_zscore
rlinf,anmari-epfl,8as89aol,eval_full_opd_rlteacher_adv0_nonorm_rps32_steps200_si25_task_4_seed2_spatial_step_175_seed_184_rpt_320,4.0,OPD,finished,complete,output.log,https://wandb.ai/anmari-epfl/rlinf/runs/8as89aol,/Users/antoniomari/vla-continual-learning/results/wandb_downloads/rlinf/eval_full_opd_rlteacher_adv0_nonorm_rps32_steps200_si25_task_4_seed2_spatial_step_175_seed_184_rpt_320__8as89aol,True,184,8192,175.0,32,2e-05,1.6,16,20,40,320.0,/users/anmari/vla-continual-learning/logs_spatial/sequential/opd_rlteacher_adv0_nonorm_rps32_steps200_si25_task_4_seed2_spatial/checkpoints/global_step_175/actor/,/users/anmari/vla-continual-learning/logs_spatial/evals/logs_spatial/sequential/opd_rlteacher_adv0_nonorm_rps32_steps200_si25_task_4_seed2_spatial_step_175_20260518_092605,0.43125,0.00084228515625,512.0,0.5109374977648258,0.08625000016763806,0.478125,320.0,0.303125,320.0,0.846875,320.0,0.678125,320.0,0.759375,320.0,0.028125,320.0,0.734375,320.0,0.553125,320.0,0.428125,320.0,0.3,320.0,0.6131249999999999,0.40874999999999995,opd_variant,SFT teacher,1e-04,,OPD,with advantage normalization,128.0,same as seed 185; tried mad_abs and batch_zscore
rlinf,anmari-epfl,elix7g2f,eval_full_opd_rlteacher_adv0_nonorm_rps32_steps200_si25_task_4_seed2_spatial_step_200_seed_184_rpt_320,4.0,OPD,finished,complete,output.log,https://wandb.ai/anmari-epfl/rlinf/runs/elix7g2f,/Users/antoniomari/vla-continual-learning/results/wandb_downloads/rlinf/eval_full_opd_rlteacher_adv0_nonorm_rps32_steps200_si25_task_4_seed2_spatial_step_200_seed_184_rpt_320__elix7g2f,True,184,8192,200.0,32,2e-05,1.6,16,20,40,320.0,/users/anmari/vla-continual-learning/logs_spatial/sequential/opd_rlteacher_adv0_nonorm_rps32_steps200_si25_task_4_seed2_spatial/checkpoints/global_step_200/actor/,/users/anmari/vla-continual-learning/logs_spatial/evals/logs_spatial/sequential/opd_rlteacher_adv0_nonorm_rps32_steps200_si25_task_4_seed2_spatial_step_200_20260518_092605,0.3984375,0.0007781982421875,512.0,0.5212499961256981,0.07968750046566128,0.5,320.0,0.2875,320.0,0.875,320.0,0.75625,320.0,0.771875,320.0,0.034375,320.0,0.728125,320.0,0.546875,320.0,0.4,320.0,0.3125,320.0,0.6381249999999999,0.40437500000000004,opd_variant,SFT teacher,1e-04,,OPD,with advantage normalization,128.0,same as seed 185; tried mad_abs and batch_zscore
rlinf,anmari-epfl,5fjdcovp,eval_full_opd_rlteacher_adv0_nonorm_rps32_steps200_si25_task_4_seed2_spatial_step_25_seed_184_rpt_320,4.0,OPD,finished,complete,output.log,https://wandb.ai/anmari-epfl/rlinf/runs/5fjdcovp,/Users/antoniomari/vla-continual-learning/results/wandb_downloads/rlinf/eval_full_opd_rlteacher_adv0_nonorm_rps32_steps200_si25_task_4_seed2_spatial_step_25_seed_184_rpt_320__5fjdcovp,True,184,8192,25.0,32,2e-05,1.6,16,20,40,320.0,/users/anmari/vla-continual-learning/logs_spatial/sequential/opd_rlteacher_adv0_nonorm_rps32_steps200_si25_task_4_seed2_spatial/checkpoints/global_step_25/actor/,/users/anmari/vla-continual-learning/logs_spatial/evals/logs_spatial/sequential/opd_rlteacher_adv0_nonorm_rps32_steps200_si25_task_4_seed2_spatial_step_25_20260518_092450,0.4984375,0.0009735107421875,512.0,0.5146874979138374,0.09968750011175871,0.496875,320.0,0.265625,320.0,0.853125,320.0,0.7375,320.0,0.709375,320.0,0.05625,320.0,0.709375,320.0,0.565625,320.0,0.446875,320.0,0.30625,320.0,0.6125,0.416875,opd_variant,SFT teacher,1e-04,,OPD,with advantage normalization,128.0,same as seed 185; tried mad_abs and batch_zscore
rlinf,anmari-epfl,av1ayakd,eval_full_opd_rlteacher_adv0_nonorm_rps32_steps200_si25_task_4_seed2_spatial_step_50_seed_184_rpt_320,4.0,OPD,finished,complete,output.log,https://wandb.ai/anmari-epfl/rlinf/runs/av1ayakd,/Users/antoniomari/vla-continual-learning/results/wandb_downloads/rlinf/eval_full_opd_rlteacher_adv0_nonorm_rps32_steps200_si25_task_4_seed2_spatial_step_50_seed_184_rpt_320__av1ayakd,True,184,8192,50.0,32,2e-05,1.6,16,20,40,320.0,/users/anmari/vla-continual-learning/logs_spatial/sequential/opd_rlteacher_adv0_nonorm_rps32_steps200_si25_task_4_seed2_spatial/checkpoints/global_step_50/actor/,/users/anmari/vla-continual-learning/logs_spatial/evals/logs_spatial/sequential/opd_rlteacher_adv0_nonorm_rps32_steps200_si25_task_4_seed2_spatial_step_50_20260518_092501,0.390625,0.000762939453125,512.0,0.5256249994039536,0.07812500055879354,0.48125,320.0,0.296875,320.0,0.8625,320.0,0.70625,320.0,0.728125,320.0,0.059375,320.0,0.7375,320.0,0.571875,320.0,0.45625,320.0,0.35625,320.0,0.615,0.43624999999999997,opd_variant,SFT teacher,1e-04,,OPD,with advantage normalization,128.0,same as seed 185; tried mad_abs and batch_zscore
